issue_id,issue_state,issue_title,comment_id,author,created_at,comment_body,source_project
4378,closed,Is there a way to show mouse pointer in puppeteer?,809953044,DanielRuf,2021-03-30T06:35:14Z,"> ```js
> const puppeteer = require('.');
> ```

try this:

> ```js
> const puppeteer = require('puppeteer');
> ```
",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,882629341,Rem0ld,2021-07-19T15:11:31Z,"I'm using this helper to see where the mouse is on the webpage, but I've found something, not sure if it's a bug or if I'm doing something wrong.
This is automated test, I'm giving list of events that puppeteer will go through.
At first there is no problem but when scrolling down, but at some point the cursor disappear (basically it's pretty much when scrollY > screenY) and it only shows up when scrolling is back up. 
I expecting to keep seeing the cursor at any scrollY position.
So my question is, is it normal behavior, is it a bug?",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,975041960,chaffeqa,2021-11-22T03:38:25Z,"I thought it may be useful to note that we solved this using this [click hijacking hack](https://fdossena.com/?p=html5cool/clickfx/i.frag).

Works great!",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1007318691,ghost,2022-01-07T10:58:22Z,"It should also be possible to use `Overlay.highlightQuad` to draw a cursor anywhere on the page (should work with iframes and any zIndex and doesn't require injecting scripts): https://chromedevtools.github.io/devtools-protocol/tot/Overlay/#method-highlightQuad
```
await Main.MainImpl.sendOverProtocol('Overlay.highlightQuad', {
 quad: [1, 1, 100, 1, 1, 10, 1, 1], color: {r: 100, g: 200, b: 200}
});
```
",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1018112593,dword-design,2022-01-21T02:38:57Z,"> Check it out: install-mouse-helper.js

@nathalizator You want to put the mouse helper into an npm package? Otherwise I can do it.",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1068769251,Mecanik,2022-03-16T06:05:12Z,"> 

Drawing is one thing, moving it is another thing...

And for the record...

```
const cdp = await page.target().createCDPSession();

await cdp.send('DOM.enable');
await cdp.send('Overlay.enable');

const data = await cdp.send('Overlay.highlightQuad', {
      quad: [1, 1, 100, 1, 1, 10, 1, 1], 
	  color: {r: 100, g: 200, b: 200},
    });
console.log(data);
```",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1509496521,cenfun,2023-04-15T04:23:18Z,"> > Check it out: install-mouse-helper.js
> 
> @nathalizator You want to put the mouse helper into an npm package? Otherwise I can do it.

here is https://www.npmjs.com/package/mouse-helper",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1811764153,obfuscated-loop,2023-11-15T03:46:48Z,"For those using JavaScript, the solution I have found is this:
```js
import { createCursor, getRandomPagePoint  } from 'ghost-cursor';
import installMouseHelper from 'ghost-cursor';
// the rest of your code
const page = await browser.newPage();
await installMouseHelper.installMouseHelper(page);
```",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1956858174,storenth,2024-02-21T15:03:01Z,"Guys, just use simplest event listeners to track click like events @aslushnikov talking about: https://github.com/puppeteer/puppeteer/issues/4378#issuecomment-499726973
I suggest to close the issue.",puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,1957033259,jrandolf-2,2024-02-21T15:50:14Z,Showing the mouse pointer wouldn't really belong to Puppeteer/Chromium as it's an OS artifact. We recommend using the workarounds listed in this thread.,puppeteer
4378,closed,Is there a way to show mouse pointer in puppeteer?,2660084703,bvandercar-vt,2025-02-14T19:14:22Z,Recommend using the package [Ghost-Cursor](https://github.com/Xetera/ghost-cursor),puppeteer
13594,closed,chore: release main,2658930465,release-please[bot],2025-02-14T10:33:09Z,"🤖 Created releases:

- [puppeteer-v24.2.1](https://github.com/puppeteer/puppeteer/releases/tag/puppeteer-v24.2.1)
- [puppeteer-core-v24.2.1](https://github.com/puppeteer/puppeteer/releases/tag/puppeteer-core-v24.2.1)

:sunflower:",puppeteer
1648,closed,Having trouble with page.type not typing all characters,353875994,ggirodda,2017-12-25T15:30:01Z,"Hello, I have the same issue on a page wich have two inputs text. The last one is incomplete, I often get 7 characters instead of 8",puppeteer
1648,closed,Having trouble with page.type not typing all characters,353876699,Nagisan,2017-12-25T15:43:38Z,"A bit more troubleshooting since my initial post, this page is pulling data from a database and Puppeteer is losing focus on the field that doesn't get completed (if I add a chai expect in after each page.type, when it fails to fill out a field completely the screenshot it takes does not have focus on the input field).

I think what may be happening is puppeteer is just running too quickly and it begins filling in the fields, at some point during this the page finishes getting data from the server and refreshes the page (not a browser refresh.....I'm using React & Redux, so the state updates with the fetched data and refreshes the display).

This loss of focus is not ever seen by a user (because they won't select an input as quickly as puppeteer will) so it's only an issue with puppeteer itself, I can force it to work fine if I make puppeteer wait 500ms after landing on the page (which is enough time for DB calls to resolve locally but may not work in my remote environment).

I've also tried waiting for networkidle and what not, but I'm getting to this page with a click action not a network call so I don't think I can easily wait for networkidle.

Any suggestions on how best to work around this issue? I don't like waiting for a static time because it will just introduce test flakiness in different environments.",puppeteer
1648,closed,Having trouble with page.type not typing all characters,355221286,aslushnikov,2018-01-04T08:06:29Z,"> Any suggestions on how best to work around this issue? I don't like waiting for a static time because it will just introduce test flakiness in different environments.

@Nagisan I'd try a few options here:
- if the page fetches something over network and you know the url it loads, you can subscribe to the [`requestfinished`](https://github.com/GoogleChrome/puppeteer/blob/master/docs/api.md#event-requestfinished) event and wait for the request to finish
- if you have access to the website codebase, you might issue a call to `console.timeStamp` with some label, e.g. `console.timeStamp('mynicelabel')`. In puppeteer, you'll get a related [`metrics`](https://github.com/GoogleChrome/puppeteer/blob/master/docs/api.md#event-metrics) event with a `'mynicelabel'` title 

",puppeteer
1648,closed,Having trouble with page.type not typing all characters,362355249,aficiomaquinas,2018-02-01T18:18:42Z,"Is this the expected behavior? I'm having the same problem. The page I'm trying to type into does not fetch anything over the network, so there is no use in subscribing to anything, afaic. How can I prevent this issue? It seems to me that it does not work as expected.",puppeteer
1648,closed,Having trouble with page.type not typing all characters,364900895,Tzook,2018-02-12T11:50:32Z,"Here's a patch to overcome this method until it is fixed:
`    await page.evaluate((text) => {
        (document.getElementById('my-input')).value = text;
      }, ""text-to-inject"");`",puppeteer
1648,closed,Having trouble with page.type not typing all characters,427016172,UmairTehsin,2018-10-04T13:21:51Z,"In my case below mentioned was solution
await page.type(""Selector"", ""Value"");
await page.keyboard.press('Enter');",puppeteer
1648,closed,Having trouble with page.type not typing all characters,427073872,slava-lu,2018-10-04T15:59:18Z,still a problem.,puppeteer
1648,closed,Having trouble with page.type not typing all characters,427254035,UmairTehsin,2018-10-05T05:52:41Z,"you can also check by
await page.click(Selector);
await page.keyboard.type('text');
await page.kyboard.press('Enter');",puppeteer
1648,closed,Having trouble with page.type not typing all characters,427313241,slava-lu,2018-10-05T10:09:20Z,"@UmairTehsin I do have workaround as described earlier ` await popup.evaluate((text) => { (document.getElementById('password')).value = text; }, user.password);`
I just wanted to point out that this issue still exist",puppeteer
1648,closed,Having trouble with page.type not typing all characters,427848283,moltar,2018-10-08T14:07:26Z,Having a similar problem. Having 2 consecutive `await page.type(...)` (e.g. username and password). I am seeing that Puppeteer does not change focus from username to password in time. Part of the password is typed into the username field.,puppeteer
1648,closed,Having trouble with page.type not typing all characters,430754331,RobinNagpal,2018-10-17T19:16:27Z,"> Here's a patch to overcome this method until it is fixed:
> `await page.evaluate((text) => { (document.getElementById('my-input')).value = text; }, ""text-to-inject"");`

This  is not useful in react project as it doesn't trigger onChange handler",puppeteer
1648,closed,Having trouble with page.type not typing all characters,431755748,liorur,2018-10-22T07:04:54Z,"Ran into the same issue, after playing around for a while i discovered this little hack produces a persistent result
```javascript
const input = await page.$(`input.inputClass`);
await input.press('Backspace');
await input.type(text);
```
",puppeteer
1648,closed,Having trouble with page.type not typing all characters,433545434,jsilvia721,2018-10-26T21:14:36Z,"> > Here's a patch to overcome this method until it is fixed:
> > `await page.evaluate((text) => { (document.getElementById('my-input')).value = text; }, ""text-to-inject"");`
> 
> This is not useful in react project as it doesn't trigger onChange handler

@RobinNagpal Do you know if there is a way to do this and trigger the onchange handler?",puppeteer
1648,closed,Having trouble with page.type not typing all characters,438587158,vchenin,2018-11-14T08:59:45Z,"Hi there!

I think this problem can be solved by waiting for element or attribute which will be created by framework (Angular, jComponent, React, Vue, etc.) engine on browser side.

For example, in my case in authentication form exist button for submit which enabled by default. Component disable this button if there are empty required fields when form initialization and pre-validation finished.

```javascript
await page.waitFor('button[name=""submit""][disabled]')
```
Therefore, when it exists, it means that form elements are ready for input.",puppeteer
1648,closed,Having trouble with page.type not typing all characters,439470425,vchenin,2018-11-16T17:41:08Z,"And after typing:
```javascript
await page.type('#email', 'email@example.com')
await page.type('#password', 'secret')
```
waiting for completion of form validation:
```javascript
await page.waitFor('button[name=""submit""]:not([disabled])')
```
then process the form:
```javascript
await page.click('button[name=""submit""]')
```",puppeteer
1648,closed,Having trouble with page.type not typing all characters,439483004,RobinNagpal,2018-11-16T18:26:41Z,"This works for me.

```
export async function typeInInputElement(page, inputSelector, text) {
  await page.evaluate((inputSelector, text) => {
    // Refer to https://stackoverflow.com/a/46012210/440432 for the below solution/code
    const inputElement = document.querySelector(inputSelector);
    const nativeInputValueSetter = Object.getOwnPropertyDescriptor(window.HTMLInputElement.prototype, 'value').set;
    nativeInputValueSetter.call(inputElement, text);

    const ev2 = new Event('input', {bubbles: true});
    inputElement.dispatchEvent(ev2);

  }, inputSelector, text);
}
```",puppeteer
1648,closed,Having trouble with page.type not typing all characters,450550381,rienheuver,2018-12-30T10:02:46Z,"I was having trouble with the page not having fully loaded yet. The fix for me was to add this as second parameter to `page.goto`:
```
{waitUntil: 'networkidle2'}
```
This makes it wait until there have been no more network requests for the last 500ms. So the total `page.goto` looks like this:
```
await page.goto('https://example.com', {waitUntil: 'networkidle2'});
```
Hope this helps someone out :smile: ",puppeteer
1648,closed,Having trouble with page.type not typing all characters,450842071,Fetz,2019-01-02T11:33:29Z,"Another thing that can cause issues with the type, is animations.

If you have any animation being done in the input (directly to the input or a parent element) you should wait until the animation is finished before using the `page.type` or `element.type`.

for example a bootstrap modal:
```javascript
await page.click('[data-target=""#createUserDialog""]'); // show the modal
await page.waitForSelector('#createUserDialog', {visible: true})); // wait for the modal to be visible

const animationTime = 800;
await new Promise((resolve) => setTimeout(resolve, animationTime)); // wait for animation to finish
await page.type('#message', 'if the message is longer, the easy is to replicate the issue with the input');
```",puppeteer
1648,closed,Having trouble with page.type not typing all characters,451532007,fringd,2019-01-04T18:45:27Z,Seems a lot of people are still seeing this. Can we re-open it?,puppeteer
1648,closed,Having trouble with page.type not typing all characters,451532320,fringd,2019-01-04T18:46:32Z,^^ @aslushnikov ^^,puppeteer
1648,closed,Having trouble with page.type not typing all characters,451533745,fringd,2019-01-04T18:51:38Z,"My own test was not making any network connections at all, and I've disable animations, but seems to still be flaking with random characters missing.

I have multiple tests running in multiple tabs, I think this is part of the problem, since I can't reproduce if I run a single test suite in isolation. ",puppeteer
1648,closed,Having trouble with page.type not typing all characters,451553714,Fetz,2019-01-04T20:04:45Z,@fringd if the inputs are simple input fields (without any fancy behaviours when typing) you can set directly the input value instead of using `type`,puppeteer
1648,closed,Having trouble with page.type not typing all characters,451554236,Fetz,2019-01-04T20:06:49Z,@fringd as well check if you not forgetting to use await in any `type`,puppeteer
1648,closed,Having trouble with page.type not typing all characters,451567270,fringd,2019-01-04T21:01:40Z,Okay I'll try to verify this is not a missing await somewhere. Will update,puppeteer
1648,closed,Having trouble with page.type not typing all characters,451896846,fenilkanjani,2019-01-07T10:52:15Z,"Trying to input same text in two fields with same values (password and confirm password) on a page after `networkidle2`. It does not type all the characters every time making the test flaky. The code looks something like this: 

```
await page.goto('myurl', {waitUntil: 'networkidle2', ...myOtherOptions})
await page.waitFor('.js--new-password')
await page.type('.js--new-password input', 'test@1234')
await page.type('.js--confirm-password input', 'test@1234')
```

@aslushnikov ^ Any suggestions?",puppeteer
1648,closed,Having trouble with page.type not typing all characters,453346707,fringd,2019-01-11T02:18:02Z,"this looks a lot like the test I have that's failing @fenilkanjani. Mine's a little more complex, so it's harder to isolate.",puppeteer
1648,closed,Having trouble with page.type not typing all characters,453347001,fringd,2019-01-11T02:18:54Z,@fenilkanjani are you running multiple tests in parallel like me? Multiple tabs and threads in jest?,puppeteer
1648,closed,Having trouble with page.type not typing all characters,453384999,aslushnikov,2019-01-11T05:41:01Z,"@fringd @fenilkanjani are you guys running headless or headful? If you have a good repro that I can run and debug locally, feel free to file a separate issue. ",puppeteer
1648,closed,Having trouble with page.type not typing all characters,453392552,fringd,2019-01-11T06:27:57Z,"I'm running headless

On Fri, Jan 11, 2019 at 12:41 AM Andrey Lushnikov <notifications@github.com>
wrote:

> @fringd <https://github.com/fringd> @fenilkanjani
> <https://github.com/fenilkanjani> are you guys running headless or
> headful? If you have a good repro that I can run and debug locally, feel
> free to file a separate issue.
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly, view it on GitHub
> <https://github.com/GoogleChrome/puppeteer/issues/1648#issuecomment-453384999>,
> or mute the thread
> <https://github.com/notifications/unsubscribe-auth/AAQpRUBSs9W19uDW4Nua5t6su_5eypSzks5vCCQHgaJpZM4RLOeS>
> .
>
",puppeteer
1648,closed,Having trouble with page.type not typing all characters,453655198,fringd,2019-01-11T21:01:37Z,"I'm also filling out multiple text inputs in one tab while controlling multiple pages in multiple threads.

I haven't got a ton of time for a minimal repro atm :(",puppeteer
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530261272,entrptaher,2019-09-11T07:38:13Z,"I don't get any error with your code. Can you try with proxy/vpn? 

![image](https://user-images.githubusercontent.com/8284972/64677424-5a34b800-d499-11e9-8226-70634272fe69.png)
",puppeteer
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530261936,mathiasbynens,2019-09-11T07:40:18Z,"This doesn't seem to be a bug in Puppeteer, but rather with the website which redirect-loops in certain scenarios.",puppeteer
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530316830,AndrejGajdos,2019-09-11T10:14:57Z,"@entrptaher I tried VPN and US endpoint and it really works.

@mathiasbynens Yes, website does too many redirects for requests from different location. 

I am wondering, why I get this error in Puppeteer but not in desktop browser?


",puppeteer
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530327623,entrptaher,2019-09-11T10:49:13Z,"It's probably checking some fingerprint or anti bot measurements. You can try https://www.npmjs.com/package/puppeteer-extra-plugin-stealth to see if you have any success. Also, you can try with proxies. ",puppeteer
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530329905,mathiasbynens,2019-09-11T10:56:44Z,"Closing this as it's not a bug in Puppeteer. Thanks, everyone!",puppeteer
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,2658385705,jiao1187875445,2025-02-14T06:25:18Z,"@mathiasbynens @entrptaher I encountered the same problem, but strangely, the version 19 I used before was good, but when I upgraded to 24.2, this problem occurred. I tried version 23.11.1 again and it was also good. If it's not related to puppeteer, the effect after switching versions should be consistent.",puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,752392373,QAnders,2020-12-30T09:39:02Z,"This is not any ""official"" answer, just trying to help out... :)

This most often has to do with some object is ""spilling over"" to the second page due to margins and/or padding which can't be seen. I often alter my css and draw borders around the objects (`style=""border: 1px solid red;""`) so you can see where the objects ends and what is spilling over.

Most often your local browser (Chrome is of course best to use) agrees with Puppeteer so load your HTML in the browser an select to ""Print..."" (set printer to ""Save as PDF"" or similar) and you'll see in the preview how many pages it's going to print. 
The alter your css to lessen the height/width of your objects to make sure only one page is printed.

If you are using a header/footer in Puppeteer then you need to make room for those as well so you'd have to lessen your height of the ""page"". There also it helps to add a border around the header and footer to make it visible. **NB!** somethins the footer is added as a tiny small box so make sure you add some ""font-size"" to the header/footer objects.

Sometimes it helps adding this if no obvious object is spilling over:
```
        @media print {
            /* prevent blank page at end */
            table:last-of-type { page-break-after: auto; }
            html, body {
                height: 100%;
            }
        }
```",puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,1166337779,stale[bot],2022-06-25T18:16:55Z,"We're marking this issue as unconfirmed because it has not had recent activity and  we weren't able to confirm it yet. It will be closed if no further activity occurs within the next 30 days.
",puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,1194495697,stale[bot],2022-07-25T19:06:38Z,"We are closing this issue. If the issue still persists in the latest version of Puppeteer, please reopen the issue and update the description. We will try our best to accomodate it!
",puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,1658710050,pushmiq,2023-07-31T16:16:36Z,still happens,puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,2444317740,Lionberg,2024-10-29T13:51:32Z,And still happening... ,puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,2594704267,heytulsiprasad,2025-01-16T07:21:03Z,"No idea if it's my code or puppeteer, but it does happen for me. 
Tried above fix by adding in css, no result.",puppeteer
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,2655046439,againer,2025-02-12T23:13:23Z,"I was able to remove the extra blank page with `pageRanges` and a little bit of jank. The css solutions I found all over the inet didn't do anything for me.
```javascript

// metadata.height for us is a mapping between format and pixels based on 96 DPI - Chrome Headless default
// https://pptr.dev/api/puppeteer.pdfoptions
// IE: `Letter` -> 1056; `A0` -> 4493; etc.
const totalPages = await page.evaluate(
    (height) => Math.round(document.body.scrollHeight / (height || 1056)), metadata.height);

await page.pdf({...params, pageRanges: `1-${totalPages}`});
```

I support dynamic paper `format` in my system. If you are supporting only `Letter`, then you can probably get away with using:
```javascript
const totalPages = await page.evaluate(() => Math.round(document.body.scrollHeight / (1056)));
await page.pdf({...params, pageRanges: `1-${totalPages}`});
```",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2647134073,OrKoN,2025-02-10T07:20:14Z,"I do not see any changes related to the proxy server option in https://github.com/puppeteer/puppeteer/compare/puppeteer-v23.11.1...puppeteer-v24.2.0 Do you have a more specific range when the behavior changed for you?

Could you please provide the proxy server implementation that you are using?",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2647138026,OrKoN,2025-02-10T07:22:56Z,Our tests pass with a full URL as previously https://github.com/puppeteer/puppeteer/blob/main/test/src/proxy.spec.ts#L186,puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2647528008,Kikobeats,2025-02-10T10:13:47Z,"Thanks for clarifying; I wrote a more complete example based in the test, and I'm not seeing proxy server being called:

```js
'use strict'

import { request, createServer as nodeCreateServer } from 'http'
import puppeteer from 'puppeteer'

let port = 1337

const endpoint = server => {
  const { address, port, family } = server.address()
  const hostname = family === 'IPv6' ? `[${address}]` : address
  return new URL(`http://${hostname}:${port}`).toString()
}

const createServer = async handler => {
  const server = nodeCreateServer(handler)

  server.url = await (async () => {
    const { promise, resolve } = Promise.withResolvers()
    server.listen({ host: '127.0.0.1', port: port++ }, () => resolve(endpoint(server)))
    return promise
  })()

  const close = server.close.bind(server)

  server.close = () => new Promise(resolve => close(resolve))

  return server
}

const server = await createServer((_, res) => {
  res.writeHead(200, { 'Content-Type': 'text/html' })
  res.end('<html><body><h1>This is server 1</h1></body></html>')
})

const proxiedRequestUrls = []

const proxy =
  await createServer((originalRequest, originalResponse) => {
    proxiedRequestUrls.push(originalRequest.url)

    const proxyRequest = request(
      originalRequest.url,
      {
        method: originalRequest.method,
        headers: originalRequest.headers
      },
      proxyResponse => {
        originalResponse.writeHead(
          proxyResponse.statusCode,
          proxyResponse.headers
        )
        proxyResponse.pipe(originalResponse, { end: true })
      }
    )

    originalRequest.pipe(proxyRequest, { end: true })
  })

console.log()
console.log(' Proxy URL:', proxy.url)
console.log('Server URL:', server.url)
console.log()

const browser = await puppeteer.launch()
const context = await browser.createBrowserContext({ proxyServer: proxy.url })
const page = await context.newPage()
await page.goto(server.url)

const content = await page.content()
console.log(content)
console.log({ proxiedRequestUrls })

await page.screenshot({ path: 'screenshot.png' })

await browser.close()
await proxy.close()
await server.close()
await proxy.close()
```

The output for me is:

```
 Proxy URL: http://127.0.0.1:1338/
Server URL: http://127.0.0.1:1337/

<html><head></head><body><h1>This is server 1</h1></body></html>
{ proxiedRequestUrls: [] }
```

Can you help me to understand what's happening?",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2647636631,OrKoN,2025-02-10T10:57:41Z,"Thanks for providing the code, I will take a look today.",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2647779483,OrKoN,2025-02-10T11:58:57Z,"I have not debugged that code yet but it also does not work with puppeteer@23.11.1:

```
❯ node proxy.mjs

Proxy URL: http://127.0.0.1:10874/
Server URL: http://127.0.0.1:10873/
executable path undefined

<html><head></head><body><h1>This is server 1</h1></body></html>
{ proxiedRequestUrls: [] }
file:///Users/alexrudenko/src/pptr-test/proxy.mjs:82
  throw new Error('not proxied')
        ^

Error: not proxied
    at file:///Users/alexrudenko/src/pptr-test/proxy.mjs:82:9
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
```

does it pass for you with 23.11.1? which OS is it?",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2647958105,OrKoN,2025-02-10T13:16:06Z,The difference to our test is that our tests picks a non-localhost hostname like 192.0.0.2 as I think Chrome never proxied local requests (https://github.com/puppeteer/puppeteer/blob/main/test/src/proxy.spec.ts#L34). Starting the proxy on `192.0.0.2` (the IP I have in the local network) makes the script work for me (with the latest Chrome + Puppeteer as well).,puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2648882354,Kikobeats,2025-02-10T18:22:25Z,"@OrKoN got it although I didn't get it to work as expected.

Even I use `os.hostname()` instead of 127.0.0.1 or a cloudflare tunnel it's failing in the same way ☹️",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2648900181,OrKoN,2025-02-10T18:30:47Z,"here is a working version:

```
import { request, createServer as nodeCreateServer } from 'http'
import os from 'os'
import puppeteer from 'puppeteer'

let port = 11337

let HOSTNAME = os.hostname();

// Hostname might not be always accessible in environments other than GitHub
// Actions. Therefore, we try to find an external IPv4 address to be used as a
// hostname in these tests.
const networkInterfaces = os.networkInterfaces();
for (const key of Object.keys(networkInterfaces)) {
  const interfaces = networkInterfaces[key];
  for (const net of interfaces || []) {
    if (net.family === 'IPv4' && !net.internal) {
      HOSTNAME = net.address;
      break;
    }
  }
}

console.log('HOSTNAME', HOSTNAME)

const endpoint = server => {
  const { port } = server.address()
  return `http://${HOSTNAME}:${port}`;
}

const createServer = async handler => {
  const server = nodeCreateServer(handler)

  server.url = await (async () => {
    const { promise, resolve } = Promise.withResolvers()
    server.listen({ host: '0.0.0.0', port: port++ }, () => resolve(endpoint(server)))
    return promise
  })()

  const close = server.close.bind(server)

  server.close = () => new Promise(resolve => close(resolve))

  return server
}

const server = await createServer((_, res) => {
  res.writeHead(200, { 'Content-Type': 'text/html' })
  res.end('<html><body><h1>This is server 1</h1></body></html>')
})

const proxiedRequestUrls = []

const proxy =
  await createServer((originalRequest, originalResponse) => {
    proxiedRequestUrls.push(originalRequest.url)

    const proxyRequest = request(
      originalRequest.url,
      {
        method: originalRequest.method,
        headers: originalRequest.headers
      },
      proxyResponse => {
        originalResponse.writeHead(
          proxyResponse.statusCode,
          proxyResponse.headers
        )
        proxyResponse.pipe(originalResponse, { end: true })
      }
    )

    originalRequest.pipe(proxyRequest, { end: true })
  })

console.log()
console.log(' Proxy URL:', proxy.url)
console.log('Server URL:', server.url)
console.log()

const browser = await puppeteer.launch()
const context = await browser.createBrowserContext({ proxyServer: proxy.url })
const page = await context.newPage()
await page.goto(server.url)

const content = await page.content()
console.log(content)
console.log({ proxiedRequestUrls })

await page.screenshot({ path: 'screenshot.png' })

await browser.close()
await proxy.close()
await server.close()
await proxy.close()
```",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2653285726,Kikobeats,2025-02-12T10:21:41Z,"That explained, thanks a lot!",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2655015407,Kikobeats,2025-02-12T22:51:35Z,"@OrKoN I'm trying to write an e2e test to verify this, essentially deploying the proxy logic on a remote server.

As much as I tried, the browser can't access the URL when the remote proxy is provided.

![Image](https://github.com/user-attachments/assets/d70cc018-aa0a-4356-817f-78a4234ca913)

This is the only change in your example:

```js
const browser = await puppeteer.launch({ headless: false })
const context = await browser.createBrowserContext({ proxyServer: 'https://http-proxy-morning-snowflake-1128.fly.dev' })
const page = await context.newPage()
await page.goto('https://example.com')
```

If I verify the proxy using cURL, it works:

```
curl -i -x https://http-proxy-morning-snowflake-1128.fly.dev http://example.com
```

Do you have any idea why? I will keep the remote proxy running in case you want to test it.",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2655698698,OrKoN,2025-02-13T07:01:40Z,Does the curl work if it is https://example.com?,puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2655702642,OrKoN,2025-02-13T07:04:19Z,"```
❯ curl -i -x https://http-proxy-morning-snowflake-1128.fly.dev https://example.com
HTTP/1.1 502 Bad Gateway
server: Fly/12401d8b4 (2025-02-12)
via: 1.1 fly.io
fly-request-id: 01JKZ1Y8NXT868ME1CYB5V3SSG-arn
content-length: 0
date: Thu, 13 Feb 2025 07:04:01 GMT

curl: (56) CONNECT tunnel failed, response 502
```",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2655863338,Kikobeats,2025-02-13T08:29:48Z,"@OrKoN, sorry the machine auto-stopped during the night. It's back up now; can you test it? 🙏",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2655871956,OrKoN,2025-02-13T08:33:57Z,Still the same but I do get the response for http:// like before.,puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2655975124,Kikobeats,2025-02-13T09:14:34Z,"@OrKoN, that's probably the issue. Chromium is forcing HTTPS, and the proxy can't handle it. Let me handle it on my side for now 🙂",puppeteer
13599,closed,Unexpected change in `⁠proxyServer`,2656188690,OrKoN,2025-02-13T10:40:15Z,"You can turn off the auto-upgrades (there are multiple feature flags for now while the feature is being rolled out to users, IIRC one is --disable-features=HttpsUpgrades). Also, the headless shell would not have the auto-upgrades behavior (since it is not shipping for regular users). ",puppeteer
13433,closed,[Bug]: `TypeError: Cannot convert undefined or null to object` with resolve argument of a Promise,2558146124,timvandermeij,2024-12-21T15:04:48Z,"I think the problem is that the check introduced in https://github.com/GoogleChromeLabs/chromium-bidi/pull/2039/files is not present in `Realm.js` at https://github.com/GoogleChromeLabs/chromium-bidi/blob/main/src/bidiMapper/modules/script/Realm.ts#L122. I tried introducing it locally and that _seems_ to fix the issue, but note that I can't really tell if this is a good fix or not because I don't know the context of this code.

/cc @OrKoN @jrandolf-2 as authors of the original PR since you probably know much more about this code than I do.",puppeteer
13433,closed,[Bug]: `TypeError: Cannot convert undefined or null to object` with resolve argument of a Promise,2558584792,OrKoN,2024-12-22T20:19:28Z,Thanks for filing the issue once again. Indeed it regressed due to the lack of test coverage. I am adding a WPT test and a fix into chromium-bidi. ,puppeteer
13433,closed,[Bug]: `TypeError: Cannot convert undefined or null to object` with resolve argument of a Promise,2592939888,Lightning00Blade,2025-01-15T14:03:13Z,"_This is now fixed in the releases `>=24.0.0`._

It seem the dependency was not updated correctly.",puppeteer
13433,closed,[Bug]: `TypeError: Cannot convert undefined or null to object` with resolve argument of a Promise,2651867286,Lightning00Blade,2025-02-11T19:28:33Z,The issue with dependencies should be resolved in the latest version.,puppeteer
