PR ID,Title,Description,State,Created At,Closed At,Merged At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues
11855,fix: try-catch for FileSystemWatcher,"Fixes #11854

## Proposed changes

Add try-catch for FileSystemWatcher, as this can raise FileNotFoundException. This addresses exceptions with interactive rebase editor for the FileSettingsCache in WSL.

## Test methodology <!-- How did you ensure quality? -->

Manual use

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-25T19:18:44Z,2024-08-28T20:16:03Z,2024-08-28T20:16:03Z,,master,feature/i11854-fileditor-filewatcher,3,34,12,3,0,0,"mstv, gerhardol, gerhardol, mstv, gerhardol, mstv, mstv, gerhardol, mstv","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED, COMMENTED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11855
11853,feat: Recommend Git 2.46.0,"
## Proposed changes

Recommend the latest release version

## Test methodology <!-- How did you ensure quality? -->

manual use

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-25T16:13:20Z,2024-08-26T07:26:07Z,2024-08-26T07:26:07Z,,master,feature/git-2.46,1,1,1,1,0,0,"mstv, RussKie","APPROVED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11853
11851,Diff View: Match similar lines in changed blocks,"## Proposed changes

- Detect indented lines
- Then match by common words
- Reduce the highlight (from git) for identical parts of the line - instead of marking the different part
- Remove highlighting of filenames in the diff header because their background highlighting was removed in f201220e8b77f5ab218277f60fd3e008c1ee5041
- Some refactoring into functions

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

`FormRevertCommit.cs` in 6a9f3c01b1c988d5a01369a5f54020115022a5cf

![image](https://github.com/user-attachments/assets/d0ff86e4-ffce-41f8-ad03-10c954e7215d)

### After (final variant)

![grafik](https://github.com/user-attachments/assets/2e096864-b8cd-4657-81a0-f67319471e89)

### After (intermediate variant with bold highlight)

![image](https://github.com/user-attachments/assets/678630e4-6053-4040-b4db-296ab8dc1946)

## Test methodology <!-- How did you ensure quality? -->

- some additional tests

## Please do not squash merge

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).",closed,2024-08-24T21:00:10Z,2024-09-27T20:54:03Z,2024-09-27T20:54:03Z,":eyeglasses: status: needs review, status: ready",master,feat/multiline_diff,7,519,70,7,20,5,"gerhardol, mstv, mstv, gerhardol, gerhardol, gerhardol, gerhardol, mstv, gerhardol, mstv, gerhardol, RussKie, gerhardol, mstv, pmiossec, gerhardol, mstv, mstv, gerhardol, mstv","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED, APPROVED, COMMENTED, COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11851
11850,feat: GitCache: Add current directory to key,"Depends on #11848 

## Proposed changes

Git cache uses the command as the cache key. However a sha could
theoretically be duplicated in repos, so the path is added.
(This means that multiple clones (like worktrees) are no longer cached.)

Clean escape sequences before storing in the cache to speed up
fetching information from the cache.
Clean escape is also added to the cache key.

Cache DiffTastic commands, add environment variables as cache keys.

--

There is no strong requirement to include this PR in 5.0, but it improves DiffTastic usage in reviews. I switch the different mode several times per file and the delay to open difftastic is annoying.

## Test methodology <!-- How did you ensure quality? -->

The cache tests are updated - only the format of what is changed that is changed.

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-23T20:50:02Z,2024-08-28T20:15:18Z,2024-08-28T20:15:17Z,,master,feature/cache-dir-key,14,108,66,6,2,0,"RussKie, mstv, gerhardol, gerhardol, gerhardol, gerhardol, gerhardol, RussKie, mstv, gerhardol, mstv, gerhardol, mstv, gerhardol, mstv, RussKie, RussKie, mstv","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED, COMMENTED, COMMENTED, APPROVED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11850
11849,fix: bold attributes applies to both fore/back,"
## Proposed changes

Related to #11847 

The handling of ANSI escape sequences was probably not completely correct (there is no clear spec...).
All direct attributes applies to all colors specified.

So git colors ""black bold red"" and ""black bold red"" are translated to the sequence ""1, 30, 41"" which will render the same as  ""brightblack brightred"" (""90, 101""), but ""black brightred"" (""30, 101"") is different.
Attributes should not be ""persistent"" if a ""bright"" color is set explicitly.

The implementation is slightly simplified too.

In reality, the implementation would not be a major issue as attributes are not often used in combination like this.

## Test methodology <!-- How did you ensure quality? -->

Tests are mostly unchanged.

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-23T19:34:03Z,2024-08-25T18:32:08Z,2024-08-25T18:32:08Z,,master,feature/ansi-bold-attribute,2,105,141,3,1,1,"RussKie, gerhardol, RussKie, mstv","COMMENTED, COMMENTED, APPROVED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11849
11848,feat: Unprintable chars in cache viewer,"
## Proposed changes

To simplify debugging of parsing of GE processing
of Git output.

Related to discussions in #11843, #11831

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

![image](https://github.com/user-attachments/assets/5cd26399-144d-4b24-aff0-b32db95cfe54)

### After

![image](https://github.com/user-attachments/assets/f9b7e4a3-747c-4bf2-9c76-12dc75aca40a)

## Test methodology <!-- How did you ensure quality? -->

manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-23T18:59:40Z,2024-08-25T03:30:12Z,2024-08-25T03:30:12Z,,master,feature/cache-viewer-nonprintable,1,15,1,2,0,1,"RussKie, mstv, gerhardol, mstv, RussKie","COMMENTED, COMMENTED, COMMENTED, APPROVED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11848
11847,fix: Force black foreground colors for bold in moved diff,"
## Proposed changes

Always use black as foreground colors for moved lines. GE may calculate the color to be white, this is a an override to avoid the low contrast without risking breaking other scenarios.

This can be seen in https://github.com/gitextensions/gitextensions/issues/11843#issue-2473084897
even if that issue is about something related.
I cannot reproduce, this is a good enough default configuration as theming is limited anyway.
(and colors can be overridden with git-config)

Note that colors set as ""black brightyellow"" instead of ""black yellow bold"" as that has a separate meaning - a separate PR will clarify.

## Screenshots <!-- Remove this section if PR does not change UI -->
white foreground is configured in debugger, cannot reproduce.

![image](https://github.com/user-attachments/assets/4f137997-fb5d-4b52-b925-832c1df12aa0)
![image](https://github.com/user-attachments/assets/c7303c7a-8b34-4cdb-af32-e349d0afd3ed)

![image](https://github.com/user-attachments/assets/dd004c3e-6f4f-4f7e-a49e-7749801c8370)
![image](https://github.com/user-attachments/assets/4c44acb6-eba6-4835-a338-9ec1bfa87255)

![image](https://github.com/user-attachments/assets/31223b74-4458-4bcd-b11a-5b6c0c88a92e)
![image](https://github.com/user-attachments/assets/1301d5c6-b7f6-4b94-9a10-e64fd74ef3a9)

## Test methodology <!-- How did you ensure quality? -->

manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-22T21:03:12Z,2024-08-25T03:30:51Z,2024-08-25T03:30:51Z,,master,feature/ansi-black-foreground,1,10,6,1,3,1,"RussKie, mstv","APPROVED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11847
11846,fix(DiffHighlightService): Skip unchanged char after pure addition/removal,"## Proposed changes

`DiffHighlightService.MarkDifference`:
- search the end of the diff back to `beginOffset` including
- avoid accessing characters out of range, i.e. before `beginOffset`

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

![image](https://github.com/user-attachments/assets/69c8c294-67d9-42a5-aafa-9d83b8803b45)

### After

![image](https://github.com/user-attachments/assets/dc1f9800-9193-4dce-8128-56033f72113c)

## Test methodology <!-- How did you ensure quality? -->

- manual

## Merge strategy

<!-- Change the following if the merge strategy should be changed:
- Squash merge (maintainer to decide merge message, PR submitter should cleanup commits/messages at PR approval).
- Rebase merge (PR submitter must change the commit message for the last commit).
- Merge commit. (PR submitter to rebase and squash before merges).
- To be decided later.
The maintainer may still request the contributor to squash and rebase, to make sure that merges and commit messages are clarified.
-->

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).",closed,2024-08-21T18:18:22Z,2024-08-24T14:43:46Z,2024-08-24T14:43:46Z,,master,fix/inline_diff,1,11,3,1,7,1,RussKie,APPROVED,False,https://api.github.com/repos/gitextensions/gitextensions/issues/11846
11842,fix: WslGitPath in FormProcess,"Fixes #11839

## Proposed changes

Use the hidden read-only setting WslGitPath also in FormPath (""popup"" commands like push and fetch) as all other Git commands executed in WSL (a few commands in WSL uses Windows Git).

## Test methodology <!-- How did you ensure quality? -->

manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-17T17:52:50Z,2024-08-17T18:42:47Z,2024-08-17T18:42:47Z,,master,feature/i11839-wslgit,1,1,1,1,0,0,mstv,APPROVED,False,https://api.github.com/repos/gitextensions/gitextensions/issues/11842
11841,fix: Allow user to override git-grep color,"## Proposed changes

The intention was to allow the user to override the git-grep color, this was not implemented.
Also allows for removal of a routine.

Note: SetIfUnsetInGit() is used in DiffHighlightService too, but it is not worth it to share the method.

## Test methodology <!-- How did you ensure quality? -->

Manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-16T20:30:16Z,2024-08-17T18:05:39Z,2024-08-17T18:05:39Z,,master,feature/user-override-grep-color,3,12,27,2,0,1,"mstv, gerhardol","APPROVED, COMMENTED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11841
11838,fix: Tweak difftastic colors,"## Proposed changes

Use reverse colors also for difftastic bold colors, to improve visibility
By default difftastic use normal colors, just like diff.
This was modified to use reverse color for normal red/green, but difftastic uses bold for changed words.
https://github.com/Wilfred/difftastic/blob/master/src/display/style.rs#L313
https://github.com/Wilfred/difftastic/blob/master/src/display/style.rs#L368
https://github.com/Wilfred/difftastic/blob/master/src/display/style.rs#L384

Note that difftastic uses dim colors for ""unchanged blocks"" like when there are only whitespace changes.
This PR does not change that, see an example below of how that would look.
https://github.com/Wilfred/difftastic/blob/master/src/display/style.rs#L396

Darken some foreground colors to improve visibility, even if the difference between normal and bold is smaller.
Even if the colors are not directly used in difftastic or other diffs, they could by configured to used by users.
Also, the dimmed colors are partly used by difftastic for ""non interesting"", example below is changed just for whitespace.

## Screenshots <!-- Remove this section if PR does not change UI -->

![difftastic1](https://github.com/user-attachments/assets/651fb301-4166-4102-8547-cd6fb878b3e2) ![difftastic2](https://github.com/user-attachments/assets/a6195cab-5d9b-4af3-8fa1-17604384cb1c)


Normal diff and difftastic default
![difftastic3](https://github.com/user-attachments/assets/be730d9e-2fab-40dc-80ec-7df68246e21b)
![difftastic0](https://github.com/user-attachments/assets/27fba9da-a8eb-4cef-9982-5fbf5ce4cec8)

![resx1](https://github.com/user-attachments/assets/66b4bcc9-5874-4316-8fa9-94aac7b99ca6) ![resx2](https://github.com/user-attachments/assets/d5add29c-1bb9-419d-a7e1-18b9103f85ca)

The above diff with normal, then with dim background (not used)
![resx3](https://github.com/user-attachments/assets/6fcab207-94b7-42cf-9227-055ea377f482) ![resx4](https://github.com/user-attachments/assets/2d92eb2f-be5f-42e8-864e-f5a6774ca8ae)


![color1](https://github.com/user-attachments/assets/5d4dc8ce-1a41-4e7b-b59d-11e515ab5f6f) ![color2](https://github.com/user-attachments/assets/a25d6d40-5a83-4a67-8ebe-db5ee90c87a9)

## Test methodology <!-- How did you ensure quality? -->

manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-14T20:37:46Z,2024-08-17T18:41:33Z,2024-08-17T18:41:33Z,,master,feature/difftastic-reverse-bold,3,7,7,2,1,1,"mstv, gerhardol, mstv","COMMENTED, COMMENTED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11838
11837,Fix Revision Links settings page DPI,"<!-- Please read CONTRIBUTING.md before submitting a pull request -->

## Proposed changes

- Fix DPI
- Align `Links` label to the `left`

This ""bug"" has made me both sad and angry.. look at the _200% before_ screenshot.. ""drowners-donut"" icon is not clickable. In order to get the link, I had to make a screenshot and use OneNote's OCR to copy the text! I honestly thought this was an incarnation of the most evil UX I've ever encountered....... turns out it's a DPI issue 😡

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

100%
![revisionlinks_old_100](https://github.com/user-attachments/assets/94de82ab-062c-461b-8dd8-9883f3570e1c)

200%
![revisionlinks_old_200](https://github.com/user-attachments/assets/b2d5a0c5-1845-42be-9b0e-776b2b2f60e6)


### After

100%
![revisionlinks_new_100](https://github.com/user-attachments/assets/a93cc5d6-2b30-43e0-8dd5-8c86fd96b5df)

200%
![revisionlinks_new_200](https://github.com/user-attachments/assets/ee5ccc0b-18c7-4a16-9807-1a0fdbe0b390)


## Test methodology <!-- How did you ensure quality? -->

- Manually with 100% and 200% scaling

## Test environment(s) <!-- Remove any that don't apply -->

- Windows 11 4K 200% scaling

<!-- Mention language, UI scaling, or anything else that might be relevant -->

## Merge strategy

<!-- Change the following if the merge strategy should be changed:
- Squash merge (maintainer to decide merge message, PR submitter should cleanup commits/messages at PR approval).
- Rebase merge (PR submitter must change the commit message for the last commit).
- Merge commit. (PR submitter to rebase and squash before merges).
- To be decided later.
The maintainer may still request the contributor to squash and rebase, to make sure that merges and commit messages are clarified.
-->

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-12T19:40:15Z,2024-08-18T19:31:59Z,2024-08-18T19:31:59Z,,master,fix-revision-links-dpi,2,108,109,2,2,2,"mstv, gerhardol, mdonatas, RussKie, RussKie, gerhardol","APPROVED, COMMENTED, COMMENTED, APPROVED, APPROVED, COMMENTED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11837
11836,Fix FormRevertCommit dpi,"<!-- Please read CONTRIBUTING.md before submitting a pull request -->

## Proposed changes

- Convert `FormRevertCommit` to `GitExtensionsDialog`
  - Fix its DPI in a process
  - Add Abort button
  - Align designer/form-sizing code with `FormCherryPick`
- Align forms `FormCherryPick` code with `FormRevertCommit`, they are very similar
  - Designer file mainly had controls moved around
    - `label2` got a proper field and got renamed to `lblAnotherRev`
  - Code file had an improvement for how to calculate controls size (mainly because previous approach for some reason didn't work with `FormRevertCommit`)

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

`FormRevertCommit` 100% 1 parent
![revert_old_100_1parent](https://github.com/user-attachments/assets/e46d6b4b-bc27-4ef7-aee1-35d4dee9229b)

`FormRevertCommit` 200% 3 parents (notice column width and button size)
![revert_old_200_3parents](https://github.com/user-attachments/assets/7b48f901-b26c-4a63-bfb9-4340318e3dff)


### After

`FormRevertCommit` 100% 1 parent
![revert_new_100_1parent](https://github.com/user-attachments/assets/c737d703-71b2-4ac5-9b41-ce0028734e6d)

`FormRevertCommit` 100% 2 parents
![revert_new_100_2parents](https://github.com/user-attachments/assets/796422b9-f7b4-4086-9b01-c5e596a6d49c)

`FormRevertCommit` 100% 3 parents
![revert_new_100_3parents](https://github.com/user-attachments/assets/cfce8399-2abd-44d9-a36b-00f67c87b68d)

`FormRevertCommit` 200% 1 parent
![revert_new_200_1parent](https://github.com/user-attachments/assets/9e1b2d28-9b87-4024-870f-019198f2d7f8)

`FormRevertCommit` 200% 2 parents
![revert_new_200_2parents](https://github.com/user-attachments/assets/da1be9fd-8a99-451d-a106-956f23d82457)

`FormRevertCommit` 200% 3 parents
![revert_new_200_3parents](https://github.com/user-attachments/assets/4fac09ca-ae2b-48ac-82c7-2da1e04382ec)

---

The only difference is that parents list view has some extra white-space at the bottom to make it evident that there are no more items

`FormCherryPick` 200% 1 parent
![cherrypick_new_200_1parent](https://github.com/user-attachments/assets/335c8e62-929c-4abf-8131-4adc28c9a16d)

`FormCherryPick` 200% 2 parents
![cherrypick_new_200_2parents](https://github.com/user-attachments/assets/0eaef934-fa54-4a9d-8846-1a036dd6e6d0)

<!-- TODO -->

## Test methodology <!-- How did you ensure quality? -->

- Manually at 100% 175% and 200% scaling

## Test environment(s) <!-- Remove any that don't apply -->

- Windows 11 4K 200% scaling

<!-- Mention language, UI scaling, or anything else that might be relevant -->

## Merge strategy

<!-- Change the following if the merge strategy should be changed:
- Squash merge (maintainer to decide merge message, PR submitter should cleanup commits/messages at PR approval).
- Rebase merge (PR submitter must change the commit message for the last commit).
- Merge commit. (PR submitter to rebase and squash before merges).
- To be decided later.
The maintainer may still request the contributor to squash and rebase, to make sure that merges and commit messages are clarified.
-->

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-12T19:02:32Z,2024-08-18T19:32:48Z,2024-08-18T19:32:48Z,,master,fix-form-revert-dpi,7,366,294,3,6,3,"gerhardol, mstv, RussKie, mstv","COMMENTED, COMMENTED, APPROVED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11836
11833,fix: Keep linenumber when switching viewer,"Related to https://github.com/gitextensions/gitextensions/pull/11832#issuecomment-2278328551

## Proposed changes

Try to keep the linenumber in the fileviewer if the identification for the contents is the same (using the filename as identification).

Previously the line was restored if the number of lines were the same or if it was a diff and the first line matched.
Some situations where this did not work:
* Switch diffviewer to/from difftastic (as header differs)
* Select a new commit for a file in the file tree, where the number of lines differed in the other commit.

## Screenshots <!-- Remove this section if PR does not change UI -->

![filetree-nostore-changed-file](https://github.com/user-attachments/assets/5ae62857-ac77-42c0-a571-bcdf03135f99) ![filetree-restore-changed-file](https://github.com/user-attachments/assets/4f7273bc-0a4b-428d-80d2-8336b4b96926)

![difftastic-norestore](https://github.com/user-attachments/assets/3ad98474-d63c-4536-ae07-9ef2c939e09f) ![difftastic-restore](https://github.com/user-attachments/assets/94cb92a4-85a5-4cd9-a90b-eeb2e4959f3e)

## Test methodology <!-- How did you ensure quality? -->

Tests updated

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-09T21:55:01Z,2024-08-17T18:03:54Z,2024-08-17T18:03:54Z,,master,feature/fileviewer-restore-line,5,135,29,3,1,1,"mstv, gerhardol, mstv, gerhardol","APPROVED, COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11833
11832,fix(file tree): Do not force line first line when changing commit,"## Proposed changes

Keep the current linenumber when switching to a new commit in file tree, instead of always resetting to first line.

This is a regression from 9bbd08ff2985e46df1a30edc94f1dddb3ba9d247 in 4.2
(The change in that commit is otherwise OK. cc @pmiossec)

This is useful when viewing a file in the file tree (possibly filtered the revision grid), then selecting various commits.

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

![filetree-reset-lineno](https://github.com/user-attachments/assets/7ddc39c9-8c5b-410f-8f77-b0f41844b965)

### After

![filetree-keep-lineno](https://github.com/user-attachments/assets/6611d26c-1215-4bd1-a5d9-e774f0875528)

## Test methodology <!-- How did you ensure quality? -->

manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-08T21:42:24Z,2024-08-09T21:30:01Z,2024-08-09T21:30:01Z,,master,feature/restore-lineno-file-history,1,1,1,1,3,1,"RussKie, mstv, mstv","APPROVED, COMMENTED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11832
11830,feat: Configure ANSI background colors separately,"Supersedes #11824 
Fixes #11821

## Proposed changes

This PR has four serial parts, the last commit could be dropped.

- feat: ANSI PrintColors also in Release builds

Enable the routine to print the ANSI terminal colors also in release builds.
The colors are used to display e.g. git-diff.

- feat: Configure ANSI background colors separately

Specify foreground/background colors for the terminal separately,
to enable themes that work better with GE colors.

Apply theme colors for difftastic: Do not change background
for bold text, to improve readability.
Only reverse video for normal red/green.

- feat: GE theme ANSI terminal colors

Adjust the ANSI terminal colors to align with the GE theme.
The background/foreground colors are separate to improve the
display for the extremely bright GE colors.

The theme is somehow based on mintty Helmhotz, but heavily modified
especially for background (reverse video) to align with the
existing GE theme colors.

- feat: moved lines in diff as reverse

If GE theme colors are applied, set moved lines as
reverse video (colored background) to match the appearances

## Screenshots <!-- Remove this section if PR does not change UI -->

Yellow foreground is still not great, but not much used by git-diff
The background (reverse) are to most used with the last commit
![image](https://github.com/user-attachments/assets/6a602482-0f7f-4df1-89b1-b79869cb1b66)  ![image](https://github.com/user-attachments/assets/5ab55f12-bfe9-4b58-ac18-786865357c19)


#### Before

![image](https://github.com/user-attachments/assets/1b93e0e8-d386-4b7e-a0d7-00cbd4ad1c8d)

![image](https://github.com/user-attachments/assets/69533ca7-c6c9-40e2-9cd8-efa92ef753e1)

![image](https://github.com/user-attachments/assets/b3e2c1b3-d324-4da7-858a-0784f116cd2e)

#### no reverse video

![image](https://github.com/user-attachments/assets/068b049b-851b-4dd9-a9d2-8bd2030b9bc7)

![image](https://github.com/user-attachments/assets/037a18eb-6203-4dff-b103-1bd54bb1e922)

![image](https://github.com/user-attachments/assets/954bd06f-9379-448d-94dc-7a01252ae92d)

#### reverse video

Not convinced that this is better, but maybe more predictable

![image](https://github.com/user-attachments/assets/7ea364bf-3600-4762-8b83-3ca98f8fe33e)

![image](https://github.com/user-attachments/assets/353b45a0-d4cb-4367-95d3-eb3988dd823e)

![image](https://github.com/user-attachments/assets/10cad2df-1961-43f0-9e84-1cc2c102aa15)

### Difftastic

Visibility is still not great, that need to be handled in difftastic itself

![image](https://github.com/user-attachments/assets/bfc79d59-bf6b-4a05-9b8d-02e9bd40a39f)

![image](https://github.com/user-attachments/assets/c7a31b4e-86ac-4a81-9549-76a692845bc3)

## Test methodology <!-- How did you ensure quality? -->

Tests are updated

## Merge strategy

- Rebase merge (PR submitter must change the commit message for the last commit).
I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-07T11:33:03Z,2024-08-09T21:08:11Z,2024-08-09T21:08:11Z,,master,feature/i11821-ansi-background-theme-colors,25,428,301,5,3,2,"RussKie, mstv","APPROVED, COMMENTED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11830
11827,feat: Dynamically calculate dim colors,"Follow up to #11823 
To be followed by a tweak of colors for #11821 

## Proposed changes

Dim(faint) colors was previously hardcoded, only related to the normal colors.
This is the normal use, bold and dim s not often used.
However, with this change the dim colors do not need explicit configuration, which simplifies #11823 (this could be merged first if required, but I prefer this way as it was implemented after).
Further color tweaks are simpler.

The method to dim is the same as in mintty.

Note: Another feature from mintty could be to separate foreground/background configuration. It does not work so well with the GE default handling (as the alternative should use the theme configuration before the GE configuration).

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

![image](https://github.com/user-attachments/assets/30d5e610-3dd7-468c-a2ef-75ad49383159)

Example where the moved code with alternative colors at a block change is seen.
The lines that are at the border are normal (GE tweak, is bold by default), the other lines are dimmed.
The second diff is just a reverse diff in this case.

![image](https://github.com/user-attachments/assets/119fc7da-41f3-4ef4-9810-20039c0da187)

![image](https://github.com/user-attachments/assets/53834d8e-ec5a-430c-855d-8103de26360f)

### After

The second line for fore/back is dimmed and corresponds to the third 65536 line for previous. These colors have minor changes to before.
The second dimmed line is new, not expected to be used.

![image](https://github.com/user-attachments/assets/e577c832-7099-4aca-836c-f763adb491bc)

![image](https://github.com/user-attachments/assets/2c84eb16-b039-4ee6-884e-44d5fc574fa8)

![image](https://github.com/user-attachments/assets/67e7234c-b591-42ac-9f9a-692728cd3679)

## Test methodology <!-- How did you ensure quality? -->

Tests updated

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-05T22:10:36Z,2024-08-07T10:50:55Z,2024-08-07T10:50:55Z,,master,feature/i11821-ansi-dim-colors,6,101,107,2,0,1,"RussKie, mstv","APPROVED, APPROVED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11827
11826,fix: Migrate core.editor settings from GE x86 path,"Fixes #11819

## Proposed changes

Migrate editor settings if GE was installed in 'Program Files (x86)' before 4.3.
Only check and update global Git settings in Windows, the only set by GE.
Guess previous, migrate to current path (i.e. the first usage).

When running in debug, migration is not automatic as the debug path is probably not what should be used.

## Test methodology <!-- How did you ensure quality? -->

Manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-05T12:06:57Z,2024-08-07T10:49:17Z,2024-08-07T10:49:17Z,,master,feature/i11819-core-editor-x86-path,2,43,0,3,0,1,"RussKie, RussKie, gerhardol, mstv, gerhardol, gerhardol, mstv, mstv, gerhardol","COMMENTED, APPROVED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED, COMMENTED",False,https://api.github.com/repos/gitextensions/gitextensions/issues/11826
11824,feat: moved lines in diff as reverse,"https://github.com/gitextensions/gitextensions/issues/11821#issuecomment-2266663665

Fixes #11821

## Proposed changes

If GE theme colors are applied, also set moved lines as reverse video (colored background) to match the appearances

Not sure if I want this, the moved lines are less important.
(The default colors are slightly to bold though, also as reverse)

## Screenshots <!-- Remove this section if PR does not change UI -->

### Before

![image](https://github.com/user-attachments/assets/cd8fb2a5-b2f2-418e-afd8-558cabe6b573)

### After

![image](https://github.com/user-attachments/assets/d4eef542-8edd-4073-abb9-ea1aef11fa3a)

## Test methodology <!-- How did you ensure quality? -->

Manual

## Merge strategy

I agree that the maintainer squash merge this PR (if the commit message is clear).

----

:black_nib: I contribute this code under [The Developer Certificate of Origin](../blob/master/contributors.txt).
",closed,2024-08-03T17:15:19Z,2024-08-07T11:37:44Z,,,master,feature/i11821-reverse-moved-lines,1,15,12,1,2,0,,,True,https://api.github.com/repos/gitextensions/gitextensions/issues/11824
